loan_amnt,funded_amnt,funded_amnt_inv,term,int_rate,installment,grade,sub_grade,emp_title,emp_length,home_ownership,annual_inc
10000,10000,10000,36,19.92,371.23,D,D3,mental health worker,6,RENT,36000
10000,10000,10000,36,7.56,311.34,A,A3,Health aide,9,RENT,40000
1600,1600,1600,36,7.02,49.42,A,A2,Sales Manager,9,MORTGAGE,52400
16500,16500,16500,36,7.02,509.63,A,A2,,0,MORTGAGE,65300
14000,14000,14000,36,11.8,463.67,B,B4,Professor ,2,MORTGAGE,160000
6000,6000,6000,36,7.02,185.32,A,A2,Regulatory Tecnician,3,OWN,29129
16000,16000,16000,60,18.94,414.53,D,D2,hr office manager,10,RENT,72000
40000,40000,40000,36,14.47,1376.26,C,C2,General Manager,10,RENT,78000
11000,11000,11000,60,13.56,253.45,C,C1,Sales,10,MORTGAGE,95000
2000,2000,2000,36,13.56,67.93,C,C1,Senior Client Services Manager,2,RENT,69800
18000,18000,18000,60,10.33,385.38,B,B1,Analyst,10,MORTGAGE,98000
5000,5000,5000,36,13.56,169.83,C,C1,Analyst,10,RENT,100000
20000,20000,20000,36,7.56,622.68,A,A3,,1,RENT,100000
35000,35000,35000,60,11.8,775.03,B,B4,Table Game Shift Manager ,10,MORTGAGE,125000
28000,28000,28000,36,8.19,879.88,A,A4,,1,MORTGAGE,225000
10000,10000,10000,36,8.81,317.12,A,A5,Phone Banker 2,3,RENT,33734
5000,5000,5000,36,14.47,172.04,C,C2,,0,RENT,30793
5000,5000,5000,36,17.97,180.69,D,D1,Customer Service,6,RENT,61400
16000,16000,16000,60,16.91,396.87,C,C5,Sales,3,RENT,52000
13000,13000,13000,36,13.56,441.54,C,C1,Physical Therapist Assistant,2,RENT,52000
9125,9125,9125,36,8.81,289.37,A,A5,,0,RENT,18300
40000,40000,40000,60,10.72,864.13,B,B2,Supervisor,10,MORTGAGE,110000
10000,10000,10000,36,16.91,356.08,C,C5,Master Molder,10,MORTGAGE,58000
15000,15000,15000,36,8.81,475.68,A,A5,Writer,1,MORTGAGE,105000
12000,12000,12000,36,7.02,370.64,A,A2,Deputy Director,10,OWN,70000
25000,25000,25000,60,10.33,535.25,B,B1,,0,MORTGAGE,20000
16000,16000,16000,60,18.94,414.53,D,D2,Teacher ,3,RENT,73122
15000,15000,15000,36,8.81,475.68,A,A5,Teacher,5,MORTGAGE,60000
4500,4500,4500,36,10.72,146.73,B,B2,Teacher ,8,RENT,75000
27500,27500,27500,60,12.98,625.43,B,B5,Counselor,3,MORTGAGE,134000
40000,40000,40000,60,10.72,864.13,B,B2,Pharmacist ,3,MORTGAGE,123000
12000,12000,12000,36,8.81,380.54,A,A5,Facilities Manager,8,MORTGAGE,126000
4000,4000,4000,36,8.19,125.7,A,A4,,1,RENT,35000
8000,8000,8000,36,12.98,269.48,B,B5,,0,OWN,14880
10000,10000,10000,36,11.8,331.19,B,B4,Optical Manager,3,RENT,74622
4800,4800,4800,36,8.81,152.22,A,A5,Toolmaker Supervisor,10,MORTGAGE,105000
10000,10000,10000,36,11.31,328.86,B,B3,Delivery & Support Planning Manager,6,RENT,87500
12000,12000,12000,36,7.56,373.61,A,A3,Vocational Coordinator,1,RENT,56000
40000,40000,40000,60,10.72,864.13,B,B2,Tax manager,1,MORTGAGE,100000
30000,30000,30000,60,15.02,714.02,C,C3,HR Manager,10,OWN,105000
13000,13000,13000,36,7.02,401.53,A,A2,,1,MORTGAGE,700000
10000,10000,10000,36,8.81,317.12,A,A5,Client Development Specialist,4,OWN,55000
5000,5000,5000,36,17.97,180.69,D,D1,,0,MORTGAGE,95000
15500,15500,15500,36,18.94,567.7,D,D2,Sheriff's Sergeant,10,RENT,121000
6000,6000,6000,36,7.02,185.32,A,A2,Operations Manager,3,MORTGAGE,92500
7200,7200,7200,36,14.47,247.73,C,C2,Teacher,7,OWN,48500
6000,6000,6000,36,20.89,225.72,D,D4,Administrative Coordinator,4,MORTGAGE,46000
25000,25000,25000,36,14.47,860.16,C,C2,senior analyst,1,OWN,110000
5000,5000,5000,36,13.56,169.83,C,C1,Driver,10,RENT,55000
21000,21000,21000,36,7.02,648.62,A,A2,Loan Officer,10,MORTGAGE,156000
15000,15000,15000,60,14.47,352.69,C,C2,RN,2,RENT,96000
18000,18000,18000,36,7.56,560.41,A,A3,,1,MORTGAGE,175000
10000,10000,10000,60,16.14,243.93,C,C4,Medical Technologist,1,RENT,55640
13500,13500,13500,36,11.31,443.96,B,B3,Executive Legal Assistant ,10,RENT,90000
6000,6000,6000,36,14.47,206.44,C,C2,Truck driver/ Salesman,10,MORTGAGE,94000
7000,7000,7000,36,15.02,242.73,C,C3,,0,MORTGAGE,75000
16000,16000,16000,60,14.47,376.21,C,C2,Casino Floor Supervisor,10,MORTGAGE,70000
17400,17400,17400,36,23.4,677.19,E,E1,Supervisor,10,RENT,120000
3500,3500,3500,36,14.47,120.43,C,C2,Medical Office Assistant,2,MORTGAGE,41000
10000,10000,10000,36,8.81,317.12,A,A5,Field Technician ,10,MORTGAGE,70000
6000,6000,6000,36,6.46,183.79,A,A1,,0,RENT,102076
18000,18000,18000,36,11.31,591.95,B,B3,,1,MORTGAGE,80000
6025,6025,6025,36,17.97,217.73,D,D1,,0,RENT,18528
10000,10000,10000,36,13.56,339.65,C,C1,Social worker- Assistant Director,9,MORTGAGE,73000
22000,22000,22000,60,10.72,475.27,B,B2,Technical Program Manager,1,RENT,140000
9100,9100,9100,36,8.19,285.96,A,A4,Sales manger,4,RENT,55000
8000,8000,8000,36,17.97,289.1,D,D1,Custodian,2,RENT,21500
24000,24000,24000,60,14.47,564.31,C,C2,superintendent,4,OWN,100110
12500,12500,12500,60,8.19,254.6,A,A4,,0,MORTGAGE,125000
16000,16000,16000,36,17.97,578.2,D,D1,owner,5,RENT,90000
21600,21600,21600,60,10.72,466.63,B,B2,Biomedical technician,1,RENT,58000
35000,35000,35000,60,12.98,796,B,B5,Sales Territory Manager,8,MORTGAGE,155000
33625,33625,33625,36,7.02,1038.55,A,A2,,1,MORTGAGE,75000
35000,35000,35000,60,12.98,796,B,B5,Operations Manager,4,RENT,110000
5000,5000,5000,36,11.8,165.6,B,B4,,0,OWN,35000
6000,6000,6000,36,6.46,183.79,A,A1,,0,MORTGAGE,40000
20000,20000,20000,36,14.47,688.13,C,C2,Supervisor,10,OWN,51133
15700,15700,15700,36,26.31,635.16,E,E4,,0,RENT,33000
10000,10000,10000,36,16.91,356.08,C,C5,Office Administrator,7,OWN,44000
10000,10000,10000,60,12.98,227.43,B,B5,AML Compliance Officer,2,RENT,115000
8000,8000,8000,36,11.8,264.96,B,B4,Driver Operations Supervisor,1,MORTGAGE,85000
10000,10000,10000,60,10.72,216.04,B,B2,,1,MORTGAGE,50000
2500,2500,2500,36,15.02,86.69,C,C3,,0,OWN,40000
25000,25000,25000,60,15.02,595.02,C,C3,,1,MORTGAGE,300000
18000,18000,18000,60,11.31,394.16,B,B3,Special Education Teacher,1,MORTGAGE,112000
25000,25000,25000,60,12.98,568.58,B,B5,Litigation assistant,3,MORTGAGE,120000
10000,10000,10000,36,15.02,346.76,C,C3,,0,MORTGAGE,23580
12000,12000,12000,60,11.8,265.73,B,B4,sales / marketing,3,MORTGAGE,110000
18000,18000,18000,60,14.47,423.23,C,C2,Logistics manager ,8,OWN,75000
11250,11250,11250,36,12.98,378.95,B,B5,Math Specialist ,10,RENT,59000
15000,15000,15000,60,8.81,310,A,A5,Assistant Principal,10,MORTGAGE,63000
25000,25000,25000,36,8.81,792.79,A,A5,Tax Examiner ,10,MORTGAGE,64000
25000,25000,25000,60,11.8,553.59,B,B4,,0,RENT,20766
40000,40000,40000,60,10.33,856.4,B,B1,Director of Internal Audit,10,MORTGAGE,120000
10000,10000,10000,60,11.31,218.98,B,B3,NFIT,8,MORTGAGE,50000
16000,16000,16000,36,7.56,498.15,A,A3,HR/EHS Manager,7,MORTGAGE,69000
40000,40000,40000,60,18.94,1036.31,D,D2,Motorcycle Technician,1,RENT,38000
18000,18000,18000,60,11.8,398.59,B,B4,Tool and die maker ,3,MORTGAGE,80000
4000,4000,4000,36,27.27,163.89,E,E5,,0,RENT,20000
16000,16000,16000,60,11.8,354.3,B,B4,Latent Examiner,5,MORTGAGE,111000
12800,12800,12800,60,12.98,291.11,B,B5,maint.,10,OWN,57000
12000,12000,12000,36,8.19,377.09,A,A4,Machinist,7,RENT,89000
7800,7800,7800,36,11.8,258.33,B,B4,RN,10,MORTGAGE,65000
20000,20000,20000,36,15.02,693.51,C,C3,operations manager,10,MORTGAGE,84000
18000,18000,18000,36,6.46,551.36,A,A1,Staff Sergeant ,10,RENT,63659.88
27000,27000,27000,60,22.35,751.1,D,D5,Sales Representative,10,MORTGAGE,53000
4000,4000,4000,36,19.92,148.5,D,D3,Gastroenterology Technician,6,RENT,30000
18000,18000,18000,60,18.94,466.34,D,D2,OFFICE MANAGER,10,MORTGAGE,100000
10000,10000,10000,36,6.46,306.31,A,A1,Utility mechanic ,1,MORTGAGE,85000
4000,4000,4000,36,23.4,155.68,E,E1,Marketing Administrator,1,RENT,31000
40000,40000,40000,60,12.98,909.72,B,B5,,0,MORTGAGE,75000
35000,35000,35000,60,14.47,822.95,C,C2,Finance Mgr,10,MORTGAGE,125000
18000,18000,18000,36,7.02,555.96,A,A2,Supervisor ,4,RENT,53000
10000,10000,10000,36,6.46,306.31,A,A1,Quality Control Operator,6,OWN,54000
25000,25000,25000,36,8.81,792.79,A,A5,,1,MORTGAGE,446940
10000,10000,10000,36,10.33,324.23,B,B1,RN Supervisor ,2,OWN,56000
15000,15000,15000,36,11.8,496.79,B,B4,locator,5,RENT,52000
12475,12475,12475,60,26.31,375.81,E,E4,Analyst,2,RENT,81548
10000,10000,10000,36,14.47,344.07,C,C2,Director I HP Clinical Operations,5,MORTGAGE,130000
10000,10000,10000,60,8.19,203.68,A,A4,Funeral Director,10,MORTGAGE,40000
20000,20000,20000,36,15.02,693.51,C,C3,"sales, Tech",7,MORTGAGE,72000
4800,4800,4800,36,16.91,170.92,C,C5,Radiologic Technologist,3,RENT,33000
30900,30900,30900,60,11.31,676.63,B,B3,Financial Consultant Snr,1,MORTGAGE,85000
17000,17000,17000,36,6.46,520.73,A,A1,Grants Assistant,3,RENT,52286
30000,30000,30000,60,8.81,619.99,A,A5,IT,6,RENT,76232
3025,3025,3025,36,23.4,117.73,E,E1,PTA,4,MORTGAGE,50000
8000,8000,8000,36,7.02,247.09,A,A2,MATERIALS COORDINATOR,10,MORTGAGE,78000
25000,25000,25000,36,11.31,822.15,B,B3,,1,RENT,150000
28000,28000,28000,36,6.46,857.67,A,A1,,0,OWN,50000
33000,33000,33000,36,13.56,1120.83,C,C1,Procurement Specialist,10,OWN,77000
13000,13000,13000,36,13.56,441.54,C,C1,Transportation manager,7,RENT,106000
20000,20000,20000,60,22.35,556.37,D,D5,Deputy Director,10,RENT,151000
9600,9600,9600,36,6.46,294.06,A,A1,Teacher ,4,RENT,72000
18000,18000,18000,60,11.8,398.59,B,B4,Vp mortgage ops,10,MORTGAGE,85000
30000,30000,30000,36,19.92,1113.69,D,D3,nurse,10,OWN,215000
11000,11000,11000,60,11.8,243.58,B,B4,,1,RENT,18000
3600,3600,3575,36,7.02,111.2,A,A2,Manager,6,RENT,92000
12000,12000,12000,60,15.02,285.61,C,C3,Clinical Manager,10,MORTGAGE,60000
15000,15000,15000,36,11.8,496.79,B,B4,Teacher,10,MORTGAGE,100000
30000,30000,30000,60,10.72,648.1,B,B2,Rn,1,MORTGAGE,66500
4000,4000,4000,36,17.97,144.55,D,D1,Administration ,10,RENT,40000
15000,15000,15000,36,10.72,489.1,B,B2,Director of Rentals,2,RENT,88100
6000,6000,6000,36,6.46,183.79,A,A1,Quality Inspector,1,RENT,38400
6000,6000,6000,36,10.72,195.64,B,B2,,0,MORTGAGE,19764
14500,14500,14500,36,12.98,488.43,B,B5,Child support specialist ,1,MORTGAGE,32000
5000,5000,5000,36,11.8,165.6,B,B4,,0,RENT,27000
6000,6000,6000,36,16.91,213.65,C,C5,Hha,2,RENT,25000
12000,12000,12000,60,16.14,292.72,C,C4,Director of Human Resources,10,MORTGAGE,168000
16000,16000,16000,60,12.98,363.89,B,B5,,1,MORTGAGE,40000
21000,21000,21000,36,10.72,684.74,B,B2,Business Analyst,3,MORTGAGE,106000
40000,40000,40000,60,10.33,856.4,B,B1,Captain,10,MORTGAGE,116000
11400,11400,11400,60,10.72,246.28,B,B2,Loan Production Manager,9,MORTGAGE,165000
10000,10000,10000,60,17.97,253.78,D,D1,Patient Care Associate,6,RENT,40000
15000,15000,15000,36,13.56,509.47,C,C1,Child Development Instructional,2,RENT,45000
13000,13000,13000,36,8.19,408.52,A,A4,Services Delivery Director,10,MORTGAGE,190000
20000,20000,20000,60,10.33,428.2,B,B1,Senior Software Developer,1,MORTGAGE,150000
10500,10500,10500,60,10.33,224.81,B,B1,Recruiter ,5,MORTGAGE,58000
10000,10000,10000,36,11.8,331.19,B,B4,HOME HEALTH Aide ,3,OWN,32000
8000,8000,8000,36,10.33,259.38,B,B1,,1,MORTGAGE,92000
4800,4800,4800,36,11.8,158.98,B,B4,Manager ,4,MORTGAGE,25000
6000,6000,6000,36,6.46,183.79,A,A1,Executive Assistant,6,MORTGAGE,93600
40000,40000,40000,60,11.8,885.75,B,B4,Broker/COO,6,MORTGAGE,180000
35000,35000,35000,36,8.81,1109.9,A,A5,"Director, Health Info Systems",6,MORTGAGE,165000
3500,3500,3500,36,19.92,129.93,D,D3,,0,OWN,33865.68
10000,10000,10000,36,17.97,361.38,D,D1,Bartender ,4,OWN,62000
7500,7500,7500,36,7.56,233.51,A,A3,Business Operator ,4,OWN,99000
35000,35000,35000,60,13.56,806.43,C,C1,Operations Divisions Chief for Munitions,10,MORTGAGE,105000
23000,23000,23000,36,6.46,704.51,A,A1,teacher,10,MORTGAGE,75000
18000,18000,18000,36,10.72,586.92,B,B2,Registered Nurse,10,MORTGAGE,68000
10000,10000,10000,36,18.94,366.26,D,D2,Director of Engineering ,10,RENT,170000
12000,12000,12000,60,10.72,259.24,B,B2,Recruiting Manager,3,RENT,36000
2500,2500,2500,36,17.97,90.35,D,D1,Nursing Assistance,2,MORTGAGE,42000
6000,6000,5750,36,10.33,194.54,B,B1,traffic coordinator,10,MORTGAGE,45000
1900,1900,1900,36,8.81,60.26,A,A5,Vice President of Underwriting,10,MORTGAGE,140000
7500,7500,7500,36,11.8,248.4,B,B4,Front Office MA,2,RENT,39000
3800,3800,3775,36,7.02,117.37,A,A2,Salesman,4,OWN,80000
10000,10000,10000,36,8.81,317.12,A,A5,Welder,1,MORTGAGE,58000
6000,6000,6000,36,10.72,195.64,B,B2,Consumer Safety Inspector ,4,OWN,60000
5500,5500,5500,36,10.33,178.33,B,B1,Supervisor,5,RENT,45000
5500,5500,5500,36,13.56,186.81,C,C1,,0,RENT,0
5200,5200,5200,36,15.02,180.32,C,C3,,1,RENT,25000
10000,10000,10000,60,10.33,214.1,B,B1,Store director ,10,MORTGAGE,115000
30000,30000,30000,36,8.19,942.73,A,A4,Manager,7,MORTGAGE,143000
16700,16700,16700,60,20.89,450.76,D,D4,Supervisor ,10,OWN,55000
40000,40000,40000,60,10.33,856.4,B,B1,Science Teacher,10,RENT,58000
11000,11000,11000,36,7.56,342.48,A,A3,RN Case Manager/Weekend Supervisor,6,OWN,184212
40000,40000,40000,60,12.98,909.72,B,B5,,1,MORTGAGE,150000
5000,5000,5000,36,8.81,158.56,A,A5,Laser assembly,1,RENT,35000
3000,3000,3000,36,7.02,92.66,A,A2,CNA,10,MORTGAGE,85000
10000,10000,10000,60,11.8,221.44,B,B4,Grocery replenishment specialist,2,RENT,25200
20000,20000,20000,60,16.14,487.86,C,C4,Analyst,7,RENT,80500
39000,39000,39000,60,8.19,794.34,A,A4,Lead Budget Analyst,10,MORTGAGE,120000
3500,3500,3500,36,7.02,108.11,A,A2,Office Manager,6,MORTGAGE,34000
20000,20000,20000,60,22.35,556.37,D,D5,Therapist,3,OWN,156000
30000,30000,30000,36,17.97,1084.13,D,D1,President,10,RENT,140000
24000,24000,24000,36,20.89,902.85,D,D4,RN,3,MORTGAGE,72000
15000,15000,15000,60,14.47,352.69,C,C2,Executive Chauffeur,3,RENT,70000
2000,2000,2000,36,13.56,67.93,C,C1,Design Consultant,1,RENT,60000
2200,2200,2200,36,10.72,71.74,B,B2,,0,MORTGAGE,70000
20800,20800,20800,36,16.91,740.65,C,C5,Sales associate ,1,RENT,25000
25000,25000,25000,36,14.47,860.16,C,C2,,1,MORTGAGE,175000
10000,10000,10000,36,10.72,326.07,B,B2,Tractor Trailer Operator,6,MORTGAGE,58000
6000,6000,6000,36,16.91,213.65,C,C5,E5,10,RENT,55000
6000,6000,6000,36,17.97,216.83,D,D1,Senior Engineer,7,MORTGAGE,130000
35000,35000,35000,36,13.56,1188.76,C,C1,DIRECTOR,10,MORTGAGE,135000
9000,9000,9000,36,16.14,317.04,C,C4,CDL Driver,3,OWN,75000
13000,13000,13000,60,14.47,305.67,C,C2,lead associate,10,RENT,168000
21000,21000,21000,60,10.72,453.67,B,B2,Store Manager ,3,RENT,60000
25000,25000,25000,60,8.19,509.19,A,A4,pharmacist manager,10,RENT,200000
1200,1200,1200,36,16.14,42.28,C,C4,Regulatory Manager,10,MORTGAGE,87500
40000,40000,40000,36,7.56,1245.36,A,A3,Technical Architect,4,RENT,106000
12000,12000,12000,60,16.91,297.66,C,C5,Cosmetologist,3,RENT,45000
5000,5000,5000,36,11.8,165.6,B,B4,Orion Payload and Cargo Manager,10,MORTGAGE,145000
20000,20000,20000,36,13.56,679.29,C,C1,Sr. Claims Consultant,1,OWN,90000
20000,20000,20000,36,10.72,652.13,B,B2,Product Designer,3,RENT,145000
6000,6000,5975,36,6.46,183.79,A,A1,Executive Admin,10,MORTGAGE,50000
14000,14000,14000,36,6.46,428.84,A,A1,Department Manager,6,MORTGAGE,75000
32000,32000,32000,36,8.19,1005.58,A,A4,Field Controller,6,MORTGAGE,150000
35000,35000,35000,36,13.56,1188.76,C,C1,,1,OWN,115000
1400,1400,1400,36,16.91,49.86,C,C5,Packer,10,MORTGAGE,28800
5000,5000,5000,36,8.81,158.56,A,A5,Radiology,4,RENT,400000
40000,40000,40000,60,8.19,814.7,A,A4,Physician/doctor,4,MORTGAGE,450000
14000,14000,14000,60,13.56,322.58,C,C1,Maintenance tech,2,RENT,38000
32275,32275,32275,36,8.19,1014.22,A,A4,Accounting Supervisor,6,RENT,92136
24000,24000,24000,60,10.72,518.48,B,B2,Marketing Manager,6,MORTGAGE,117000
10000,10000,10000,60,19.92,264.5,D,D3,senior paralegal,1,MORTGAGE,143000
25000,25000,25000,60,8.19,509.19,A,A4,RN,1,MORTGAGE,75631
35000,35000,35000,36,14.47,1204.23,C,C2,Vice President of Property Mangement,1,MORTGAGE,82000
40000,40000,40000,60,10.33,856.4,B,B1,Supervisor ,10,RENT,150000
5500,5500,5500,36,8.19,172.84,A,A4,Diesel technician ,3,OWN,54080
6500,6500,6500,36,15.02,225.39,C,C3,Quality representative 1 ,6,MORTGAGE,42000
16000,16000,16000,36,7.02,494.18,A,A2,Teacher,10,MORTGAGE,78000
15000,15000,15000,36,18.94,549.39,D,D2,Bartender,7,RENT,48000
35000,35000,35000,60,16.14,853.74,C,C4,Maintanence Technician,1,MORTGAGE,75000
12000,12000,12000,60,13.56,276.49,C,C1,Production Management Engineer,3,MORTGAGE,72000
15000,15000,15000,36,8.81,475.68,A,A5,Accounting Supervisor,2,OWN,68000
35000,35000,35000,60,13.56,806.43,C,C1,VP,3,MORTGAGE,134400
25000,25000,25000,60,10.72,540.08,B,B2,Facilities Manager,10,MORTGAGE,106000
30000,30000,30000,36,7.56,934.02,A,A3,Teacher ,10,MORTGAGE,113000
9500,9500,9500,36,8.19,298.53,A,A4,,1,MORTGAGE,64000
6025,6025,6025,36,16.14,212.24,C,C4,Sales,6,RENT,60000
13800,13800,13800,60,10.33,295.46,B,B1,director of operations,6,MORTGAGE,120000
8000,8000,8000,36,19.92,296.99,D,D3,Technical Manual Manager,10,RENT,90000
10000,10000,10000,36,14.47,344.07,C,C2,financial advisor ,10,MORTGAGE,112000
13000,13000,13000,36,23.4,505.95,E,E1,Cooperative Extension Service Agent,2,RENT,42000
15000,15000,15000,60,25.34,443.27,E,E3,Office Manger / Designer,1,MORTGAGE,50000
13000,13000,13000,60,10.72,280.84,B,B2,Journeyman Lineman,5,RENT,200000
16000,16000,16000,60,19.92,423.2,D,D3,Programmer Team Lead,6,MORTGAGE,105000
21600,21600,21600,36,15.02,748.99,C,C3,,1,RENT,96500
3500,3500,3500,36,7.02,108.11,A,A2,Manager ,10,OWN,140000
24000,24000,24000,36,10.33,778.14,B,B1,3D Printing Specialist ,2,OWN,96000
25000,25000,25000,60,12.98,568.58,B,B5,CSR,10,MORTGAGE,98000
10000,10000,10000,36,16.91,356.08,C,C5,Material Handeling Tech II,1,RENT,56000
37000,37000,37000,60,10.33,792.17,B,B1,Executive Vice President,4,MORTGAGE,235000
10000,10000,10000,36,7.02,308.87,A,A2,Accounts Payable Clerk,1,RENT,22222
30000,30000,30000,60,13.56,691.23,C,C1,Patient Care Associate ,5,RENT,75000
10000,10000,10000,36,10.33,324.23,B,B1,Truck Driver ,2,RENT,61000
10000,10000,10000,36,8.19,314.25,A,A4,Client Service Manager,9,MORTGAGE,60000
28000,28000,28000,60,15.02,666.42,C,C3,,1,RENT,60000
1900,1900,1875,36,7.02,58.69,A,A2,Assistant manager,3,RENT,27000
3000,3000,3000,36,8.19,94.28,A,A4,mailhandler,10,MORTGAGE,60000
22000,22000,22000,60,10.72,475.27,B,B2,Health Education Associate II,5,RENT,90000
13000,13000,13000,36,16.14,457.95,C,C4,Teacher ,10,OWN,75000
12000,12000,12000,36,15.02,416.11,C,C3,,0,RENT,26300
5000,5000,5000,36,19.92,185.62,D,D3,Deli Clerk,10,RENT,54000
6000,6000,6000,36,8.81,190.27,A,A5,paking,1,RENT,29000
35000,35000,35000,36,7.02,1081.02,A,A2,,10,MORTGAGE,15000
21000,21000,21000,60,10.33,449.61,B,B1,Electrician,2,MORTGAGE,110000
3000,3000,3000,36,23.4,116.76,E,E1,Server,1,RENT,39000
23000,23000,23000,36,8.19,722.76,A,A4,Sales,10,RENT,65000
12000,12000,12000,60,13.56,276.49,C,C1,,0,MORTGAGE,63000
33500,33500,33500,36,8.19,1052.71,A,A4,FINANCE DIRECTOR,1,MORTGAGE,450000
4800,4800,4800,36,23.4,186.81,E,E1,Quality team leader ,2,RENT,90000
30000,30000,30000,60,10.33,642.3,B,B1,CEO,2,RENT,160000
10000,10000,10000,36,7.56,311.34,A,A3,Data Center Specialist,8,MORTGAGE,44532
10000,10000,10000,36,11.8,331.19,B,B4,Purchasing Clerk,10,MORTGAGE,52000
8000,8000,8000,36,20.89,300.95,D,D4,Sanitation supervisor ,6,RENT,55008
14000,14000,14000,60,11.31,306.57,B,B3,fuel driver,4,MORTGAGE,32000
7000,7000,7000,36,20.89,263.34,D,D4,supervisor,3,MORTGAGE,100000
15000,15000,15000,60,18.94,388.62,D,D2,Membership and Subscription Coordinator,9,RENT,45000
15000,15000,15000,60,15.02,357.01,C,C3,Product Line Manager,1,MORTGAGE,90000
5000,5000,5000,36,7.02,154.44,A,A2,Packing,2,RENT,22000
15000,15000,15000,36,8.19,471.37,A,A4,Veterinarian,7,MORTGAGE,180000
3200,3200,3200,36,7.02,98.84,A,A2,Administrative Assistant,10,RENT,41000
24500,24500,24500,36,11.31,805.71,B,B3,RN,1,RENT,86000
12800,12800,12800,60,13.56,294.93,C,C1,Marketing Specialist,1,RENT,96000
14000,14000,14000,36,8.81,443.96,A,A5,Terminal Manager,10,MORTGAGE,153100
35000,35000,35000,36,12.98,1178.96,B,B5,Accounting,4,RENT,57200
4000,4000,4000,36,23.4,155.68,E,E1,Registered Nurse,8,RENT,93000
20000,20000,20000,60,8.19,407.35,A,A4,Accounting Clerk,6,OWN,58661
6000,6000,6000,36,7.02,185.32,A,A2,Special Education Teacher ,1,RENT,59000
6500,6500,6500,36,8.19,204.26,A,A4,Driver,1,RENT,32000
19800,19800,19800,36,16.91,705.04,C,C5,Real Estate Agent ,10,RENT,63500
4000,4000,4000,36,16.91,142.44,C,C5,Mixer,10,MORTGAGE,99541
2500,2500,2500,36,23.4,97.3,E,E1,,1,RENT,78000
11000,11000,11000,60,11.8,243.58,B,B4,Grocery clerk,10,RENT,38000
19500,19500,19500,60,10.72,421.26,B,B2,Police Officer,5,MORTGAGE,61000
9000,9000,9000,36,6.46,275.68,A,A1,Speech Pathologist,10,MORTGAGE,85000
40000,40000,40000,60,15.02,952.02,C,C3,,1,MORTGAGE,58000
12000,12000,12000,60,15.02,285.61,C,C3,Financial Specialist,10,MORTGAGE,125000
20000,20000,20000,36,6.46,612.62,A,A1,Brewer,1,RENT,48000
15000,15000,15000,36,7.02,463.3,A,A2,Civil Engineer,6,MORTGAGE,120000
15000,15000,15000,60,8.19,305.52,A,A4,,1,MORTGAGE,45000
7500,7500,7500,36,10.33,243.17,B,B1,Sales,5,RENT,75000
13000,13000,13000,60,16.14,317.11,C,C4,,0,RENT,13272
8000,8000,8000,36,7.56,249.08,A,A3,Manager,10,MORTGAGE,64000
40000,40000,40000,36,11.8,1324.76,B,B4,Customer service,2,MORTGAGE,70000
40000,40000,40000,60,8.81,826.66,A,A5,Vice President,10,RENT,100000
25000,25000,25000,36,23.4,972.97,E,E1,Business Analyst,10,MORTGAGE,115000
8000,8000,8000,36,13.56,271.72,C,C1,Assembler,9,RENT,25000
40000,40000,40000,36,6.46,1225.24,A,A1,Manufacturing Engineer,1,MORTGAGE,100000
8000,8000,8000,36,25.34,319.52,E,E3,Sales associate,9,RENT,35000
2000,2000,2000,36,8.81,63.43,A,A5,,0,MORTGAGE,40000
19000,19000,19000,60,14.47,446.75,C,C2,Service manager alarm department,4,MORTGAGE,100000
5000,5000,5000,36,8.19,157.13,A,A4,Crop Adjuster,8,MORTGAGE,56000
10000,10000,10000,36,18.94,366.26,D,D2,Maneger,3,RENT,120000
4800,4800,4800,36,10.72,156.52,B,B2,Dts lead,10,MORTGAGE,36000
5000,5000,5000,36,20.89,188.1,D,D4,CNA,3,RENT,32000
18000,18000,18000,36,8.19,565.64,A,A4,RN,3,MORTGAGE,150000
1000,1000,1000,36,27.27,40.98,E,E5,Warehouse Associate ,5,RENT,40000
10000,10000,10000,36,8.81,317.12,A,A5,Social Service Program Coordinator ,4,OWN,45000
10000,10000,10000,36,6.46,306.31,A,A1,Attorney ,2,MORTGAGE,80000
10000,10000,10000,36,19.92,371.23,D,D3,Sign Lead,2,RENT,32000
5000,5000,5000,36,11.8,165.6,B,B4,Formam,10,MORTGAGE,50000
25500,25500,25500,36,6.46,781.09,A,A1,Banker,5,RENT,60000
